site	7_region
14347	Complex I
14348	Complex I
14349	Complex I
14350	Complex I
14351	Complex I
14352	Complex I
14353	Complex I
14354	Complex I
14355	Complex I
14356	Complex I
14357	Complex I
14358	Complex I
14359	Complex I
14360	Complex I
14361	Complex I
14362	Complex I
14363	Complex I
14364	Complex I
14365	Complex I
14366	Complex I
14367	Complex I
14368	Complex I
14369	Complex I
14370	Complex I
14371	Complex I
14372	Complex I
14373	Complex I
14374	Complex I
14375	Complex I
14376	Complex I
14377	Complex I
14378	Complex I
14379	Complex I
14380	Complex I
14381	Complex I
14382	Complex I
14383	Complex I
14384	Complex I
14385	Complex I
14386	Complex I
14387	Complex I
14388	Complex I
14389	Complex I
14390	Complex I
14391	Complex I
14392	Complex I
14393	Complex I
14394	Complex I
14395	Complex I
14396	Complex I
14397	Complex I
14398	Complex I
14399	Complex I
14400	Complex I
14401	Complex I
14402	Complex I
14403	Complex I
14404	Complex I
14405	Complex I
14406	Complex I
14407	Complex I
14408	Complex I
14409	Complex I
14410	Complex I
14411	Complex I
14412	Complex I
14413	Complex I
14414	Complex I
14415	Complex I
14416	Complex I
14417	Complex I
14418	Complex I
14419	Complex I
14420	Complex I
14421	Complex I
14422	Complex I
14423	Complex I
14424	Complex I
14425	Complex I
14426	Complex I
14427	Complex I
14428	Complex I
14429	Complex I
14430	Complex I
14431	Complex I
14432	Complex I
14433	Complex I
14434	Complex I
14435	Complex I
14436	Complex I
14437	Complex I
14438	Complex I
14439	Complex I
14440	Complex I
14441	Complex I
14442	Complex I
14443	Complex I
14444	Complex I
14445	Complex I
14446	Complex I
14447	Complex I
14448	Complex I
14449	Complex I
14450	Complex I
14451	Complex I
14452	Complex I
14453	Complex I
14454	Complex I
14455	Complex I
14456	Complex I
14457	Complex I
14458	Complex I
14459	Complex I
14460	Complex I
14461	Complex I
14462	Complex I
14463	Complex I
14464	Complex I
14465	Complex I
14466	Complex I
14467	Complex I
14468	Complex I
14469	Complex I
14470	Complex I
14471	Complex I
14472	Complex I
14473	Complex I
14474	Complex I
14475	Complex I
14476	Complex I
14477	Complex I
14478	Complex I
14479	Complex I
14480	Complex I
14481	Complex I
14482	Complex I
14483	Complex I
14484	Complex I
14485	Complex I
14486	Complex I
14487	Complex I
14488	Complex I
14489	Complex I
14490	Complex I
14491	Complex I
14492	Complex I
14493	Complex I
14494	Complex I
14495	Complex I
14496	Complex I
14497	Complex I
14498	Complex I
14499	Complex I
14500	Complex I
14501	Complex I
14502	Complex I
14503	Complex I
14504	Complex I
14505	Complex I
14506	Complex I
14507	Complex I
14508	Complex I
14509	Complex I
14510	Complex I
14511	Complex I
14512	Complex I
14513	Complex I
14514	Complex I
14515	Complex I
14516	Complex I
14517	Complex I
14518	Complex I
14519	Complex I
14520	Complex I
14521	Complex I
14522	Complex I
14523	Complex I
14524	Complex I
14525	Complex I
14526	Complex I
14527	Complex I
14528	Complex I
14529	Complex I
14530	Complex I
14531	Complex I
14532	Complex I
14533	Complex I
14534	Complex I
14535	Complex I
14536	Complex I
14537	Complex I
14538	Complex I
14539	Complex I
14540	Complex I
14541	Complex I
14542	Complex I
14543	Complex I
14544	Complex I
14545	Complex I
14546	Complex I
14547	Complex I
14548	Complex I
14549	Complex I
14550	Complex I
14551	Complex I
14552	Complex I
14553	Complex I
14554	Complex I
14555	Complex I
14556	Complex I
14557	Complex I
14558	Complex I
14559	Complex I
14560	Complex I
14561	Complex I
14562	Complex I
14563	Complex I
14564	Complex I
14565	Complex I
14566	Complex I
14567	Complex I
14568	Complex I
14569	Complex I
14570	Complex I
14571	Complex I
14572	Complex I
14573	Complex I
14574	Complex I
14575	Complex I
14576	Complex I
14577	Complex I
14578	Complex I
14579	Complex I
14580	Complex I
14581	Complex I
14582	Complex I
14583	Complex I
14584	Complex I
14585	Complex I
14586	Complex I
14587	Complex I
14588	Complex I
14589	Complex I
14590	Complex I
14591	Complex I
14592	Complex I
14593	Complex I
14594	Complex I
14595	Complex I
14596	Complex I
14597	Complex I
14598	Complex I
14599	Complex I
14600	Complex I
14601	Complex I
14602	Complex I
14603	Complex I
14604	Complex I
14605	Complex I
14606	Complex I
14607	Complex I
14608	Complex I
14609	Complex I
14610	Complex I
14611	Complex I
14612	Complex I
14613	Complex I
14614	Complex I
14615	Complex I
14616	Complex I
14617	Complex I
14618	Complex I
14619	Complex I
14620	Complex I
14621	Complex I
14622	Complex I
14623	Complex I
14624	Complex I
14625	Complex I
14626	Complex I
14627	Complex I
14628	Complex I
14629	Complex I
14630	Complex I
14631	Complex I
14632	Complex I
14633	Complex I
14634	Complex I
14635	Complex I
14636	Complex I
14637	Complex I
14638	Complex I
14639	Complex I
14640	Complex I
14641	Complex I
14642	Complex I
14643	Complex I
14644	Complex I
14645	Complex I
14646	Complex I
14647	Complex I
14648	Complex I
14649	Complex I
14650	Complex I
14651	Complex I
14652	Complex I
14653	Complex I
14654	Complex I
14655	Complex I
14656	Complex I
14657	Complex I
14658	Complex I
14659	Complex I
14660	Complex I
14661	Complex I
14662	Complex I
14663	Complex I
14664	Complex I
14665	Complex I
14666	Complex I
14667	Complex I
14668	Complex I
14669	Complex I
14670	Complex I
14671	Complex I
14672	Complex I
14673	Complex I
14674	tRNA
14675	tRNA
14676	tRNA
14677	tRNA
14678	tRNA
14679	tRNA
14680	tRNA
14681	tRNA
14682	tRNA
14683	tRNA
14684	tRNA
14685	tRNA
14686	tRNA
14687	tRNA
14688	tRNA
14689	tRNA
14690	tRNA
14691	tRNA
14692	tRNA
14693	tRNA
14694	tRNA
14695	tRNA
14696	tRNA
14697	tRNA
14698	tRNA
14699	tRNA
14700	tRNA
14701	tRNA
14702	tRNA
14703	tRNA
14704	tRNA
14705	tRNA
14706	tRNA
14707	tRNA
14708	tRNA
14709	tRNA
14710	tRNA
14711	tRNA
14712	tRNA
14713	tRNA
14714	tRNA
14715	tRNA
14716	tRNA
14717	tRNA
14718	tRNA
14719	tRNA
14720	tRNA
14721	tRNA
14722	tRNA
14723	tRNA
14724	tRNA
14725	tRNA
14726	tRNA
14727	tRNA
14728	tRNA
14729	tRNA
14730	tRNA
14731	tRNA
14732	tRNA
14733	tRNA
14734	tRNA
14735	tRNA
14736	tRNA
14737	tRNA
14738	tRNA
14739	tRNA
14740	tRNA
14741	tRNA
14742	tRNA
14743	NAN
14744	NAN
14745	NAN
14746	NAN
14747	Complex III
14748	Complex III
14749	Complex III
14750	Complex III
14751	Complex III
14752	Complex III
14753	Complex III
14754	Complex III
14755	Complex III
14756	Complex III
14757	Complex III
14758	Complex III
14759	Complex III
14760	Complex III
14761	Complex III
14762	Complex III
14763	Complex III
14764	Complex III
14765	Complex III
14766	Complex III
14767	Complex III
14768	Complex III
14769	Complex III
14770	Complex III
14771	Complex III
14772	Complex III
14773	Complex III
14774	Complex III
14775	Complex III
14776	Complex III
14777	Complex III
14778	Complex III
14779	Complex III
14780	Complex III
14781	Complex III
14782	Complex III
14783	Complex III
14784	Complex III
14785	Complex III
14786	Complex III
14787	Complex III
14788	Complex III
14789	Complex III
14790	Complex III
14791	Complex III
14792	Complex III
14793	Complex III
14794	Complex III
14795	Complex III
14796	Complex III
14797	Complex III
14798	Complex III
14799	Complex III
14800	Complex III
14801	Complex III
14802	Complex III
14803	Complex III
14804	Complex III
14805	Complex III
14806	Complex III
14807	Complex III
14808	Complex III
14809	Complex III
14810	Complex III
14811	Complex III
14812	Complex III
14813	Complex III
14814	Complex III
14815	Complex III
14816	Complex III
14817	Complex III
14818	Complex III
14819	Complex III
14820	Complex III
14821	Complex III
14822	Complex III
14823	Complex III
14824	Complex III
14825	Complex III
14826	Complex III
14827	Complex III
14828	Complex III
14829	Complex III
14830	Complex III
14831	Complex III
14832	Complex III
14833	Complex III
14834	Complex III
14835	Complex III
14836	Complex III
14837	Complex III
14838	Complex III
14839	Complex III
14840	Complex III
14841	Complex III
14842	Complex III
14843	Complex III
14844	Complex III
14845	Complex III
14846	Complex III
14847	Complex III
14848	Complex III
14849	Complex III
14850	Complex III
14851	Complex III
14852	Complex III
14853	Complex III
14854	Complex III
14855	Complex III
14856	Complex III
14857	Complex III
14858	Complex III
14859	Complex III
14860	Complex III
14861	Complex III
14862	Complex III
14863	Complex III
14864	Complex III
14865	Complex III
14866	Complex III
14867	Complex III
14868	Complex III
14869	Complex III
14870	Complex III
14871	Complex III
14872	Complex III
14873	Complex III
14874	Complex III
14875	Complex III
14876	Complex III
14877	Complex III
14878	Complex III
14879	Complex III
14880	Complex III
14881	Complex III
14882	Complex III
14883	Complex III
14884	Complex III
14885	Complex III
14886	Complex III
14887	Complex III
14888	Complex III
14889	Complex III
14890	Complex III
14891	Complex III
14892	Complex III
14893	Complex III
14894	Complex III
14895	Complex III
14896	Complex III
14897	Complex III
14898	Complex III
14899	Complex III
14900	Complex III
14901	Complex III
14902	Complex III
14903	Complex III
14904	Complex III
14905	Complex III
14906	Complex III
14907	Complex III
14908	Complex III
14909	Complex III
14910	Complex III
14911	Complex III
14912	Complex III
14913	Complex III
14914	Complex III
14915	Complex III
14916	Complex III
14917	Complex III
14918	Complex III
14919	Complex III
14920	Complex III
14921	Complex III
14922	Complex III
14923	Complex III
14924	Complex III
14925	Complex III
14926	Complex III
14927	Complex III
14928	Complex III
14929	Complex III
14930	Complex III
14931	Complex III
14932	Complex III
14933	Complex III
14934	Complex III
14935	Complex III
14936	Complex III
14937	Complex III
14938	Complex III
14939	Complex III
14940	Complex III
14941	Complex III
14942	Complex III
14943	Complex III
14944	Complex III
14945	Complex III
14946	Complex III
14947	Complex III
14948	Complex III
14949	Complex III
14950	Complex III
14951	Complex III
14952	Complex III
14953	Complex III
14954	Complex III
14955	Complex III
14956	Complex III
14957	Complex III
14958	Complex III
14959	Complex III
14960	Complex III
14961	Complex III
14962	Complex III
14963	Complex III
14964	Complex III
14965	Complex III
14966	Complex III
14967	Complex III
14968	Complex III
14969	Complex III
14970	Complex III
14971	Complex III
14972	Complex III
14973	Complex III
14974	Complex III
14975	Complex III
14976	Complex III
14977	Complex III
14978	Complex III
14979	Complex III
14980	Complex III
14981	Complex III
14982	Complex III
14983	Complex III
14984	Complex III
14985	Complex III
14986	Complex III
14987	Complex III
14988	Complex III
14989	Complex III
14990	Complex III
14991	Complex III
14992	Complex III
14993	Complex III
14994	Complex III
14995	Complex III
14996	Complex III
14997	Complex III
14998	Complex III
14999	Complex III
15000	Complex III
15001	Complex III
15002	Complex III
15003	Complex III
15004	Complex III
15005	Complex III
15006	Complex III
15007	Complex III
15008	Complex III
15009	Complex III
15010	Complex III
15011	Complex III
15012	Complex III
15013	Complex III
15014	Complex III
15015	Complex III
15016	Complex III
15017	Complex III
15018	Complex III
15019	Complex III
15020	Complex III
15021	Complex III
15022	Complex III
15023	Complex III
15024	Complex III
15025	Complex III
15026	Complex III
15027	Complex III
15028	Complex III
15029	Complex III
15030	Complex III
15031	Complex III
15032	Complex III
15033	Complex III
15034	Complex III
15035	Complex III
15036	Complex III
15037	Complex III
15038	Complex III
15039	Complex III
15040	Complex III
15041	Complex III
15042	Complex III
15043	Complex III
15044	Complex III
15045	Complex III
15046	Complex III
15047	Complex III
15048	Complex III
15049	Complex III
15050	Complex III
15051	Complex III
15052	Complex III
15053	Complex III
15054	Complex III
15055	Complex III
15056	Complex III
15057	Complex III
15058	Complex III
15059	Complex III
15060	Complex III
15061	Complex III
15062	Complex III
15063	Complex III
15064	Complex III
15065	Complex III
15066	Complex III
15067	Complex III
15068	Complex III
15069	Complex III
15070	Complex III
15071	Complex III
15072	Complex III
15073	Complex III
15074	Complex III
15075	Complex III
15076	Complex III
15077	Complex III
15078	Complex III
15079	Complex III
15080	Complex III
15081	Complex III
15082	Complex III
15083	Complex III
15084	Complex III
15085	Complex III
15086	Complex III
15087	Complex III
15088	Complex III
15089	Complex III
15090	Complex III
15091	Complex III
15092	Complex III
15093	Complex III
15094	Complex III
15095	Complex III
15096	Complex III
15097	Complex III
15098	Complex III
15099	Complex III
15100	Complex III
15101	Complex III
15102	Complex III
15103	Complex III
15104	Complex III
15105	Complex III
15106	Complex III
15107	Complex III
15108	Complex III
15109	Complex III
15110	Complex III
15111	Complex III
15112	Complex III
15113	Complex III
15114	Complex III
15115	Complex III
15116	Complex III
15117	Complex III
15118	Complex III
15119	Complex III
15120	Complex III
15121	Complex III
15122	Complex III
15123	Complex III
15124	Complex III
15125	Complex III
15126	Complex III
15127	Complex III
15128	Complex III
15129	Complex III
15130	Complex III
15131	Complex III
15132	Complex III
15133	Complex III
15134	Complex III
15135	Complex III
15136	Complex III
15137	Complex III
15138	Complex III
15139	Complex III
15140	Complex III
15141	Complex III
15142	Complex III
15143	Complex III
15144	Complex III
15145	Complex III
15146	Complex III
15147	Complex III
15148	Complex III
15149	Complex III
15150	Complex III
15151	Complex III
15152	Complex III
15153	Complex III
15154	Complex III
15155	Complex III
15156	Complex III
15157	Complex III
15158	Complex III
15159	Complex III
15160	Complex III
15161	Complex III
15162	Complex III
15163	Complex III
15164	Complex III
15165	Complex III
15166	Complex III
15167	Complex III
15168	Complex III
15169	Complex III
15170	Complex III
15171	Complex III
15172	Complex III
15173	Complex III
15174	Complex III
15175	Complex III
15176	Complex III
15177	Complex III
15178	Complex III
15179	Complex III
15180	Complex III
15181	Complex III
15182	Complex III
15183	Complex III
15184	Complex III
15185	Complex III
15186	Complex III
15187	Complex III
15188	Complex III
15189	Complex III
15190	Complex III
15191	Complex III
15192	Complex III
15193	Complex III
15194	Complex III
15195	Complex III
15196	Complex III
15197	Complex III
15198	Complex III
15199	Complex III
15200	Complex III
15201	Complex III
15202	Complex III
15203	Complex III
15204	Complex III
15205	Complex III
15206	Complex III
15207	Complex III
15208	Complex III
15209	Complex III
15210	Complex III
15211	Complex III
15212	Complex III
